7027,Azon,Ivan Azon,A,Pc,1,1,1,1,Como,5,3,destro,Spagna,24/12/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7027.png?v=420,1,0.0,0.0
2155,Cutrone,Patrick Cutrone,A,Pc,11,10,11,10,Parma,20,17,destro,Italia,03/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2155.png?v=420,0,5.75,6.25
7017,Douvikas,Anastasios Douvikas,A,Pc,12,8,12,7,Como,26,23,destro,Grecia,02/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7017.png?v=420,0,6.07,6.5
6657,Gabrielloni,Alessandro Gabrielloni,A,Pc,1,1,1,1,Como,1,1,destro,Italia,10/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6657.png?v=420,1,0.0,0.0
761,Audero,Emil Audero,P,Por,6,5,6,5,Cremonese,15,15,destro,Italia;Indonesia,18/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/761.png?v=420,0,6.62,5.88
6505,Nava,Lapo Nava,P,Por,1,1,1,1,Cremonese,1,1,destro,Italia,22/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6505.png?v=420,0,0.0,0.0
612,Bianchetti,Matteo Bianchetti,D,Dc,6,3,6,3,Cremonese,12,12,destro,Italia,17/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/612.png?v=420,0,5.93,5.93
7130,Folino,Francesco Folino,D,Dc,2,4,2,4,Cremonese,5,5,destro,Italia,23/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7130.png?v=420,0,0.0,0.0
5860,Ravanelli,Luca Ravanelli,D,Dc,2,2,2,2,Cremonese,3,3,destro,Italia,06/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5860.png?v=420,1,0.0,0.0
1891,Ceccherini,Federico Ceccherini,D,Dd;Dc,3,4,3,4,Cremonese,8,10,destro,Italia,11/05/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/1891.png?v=420,0,5.5,5.5
7131,Floriani Mussolini,Romano Floriani Mussolini,D,Dd;E,4,5,4,5,Cremonese,9,9,destro,Italia,27/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7131.png?v=420,0,5.75,5.62
6231,Azzi,Paulo Azzi,D,Ds;E,3,3,3,3,Cremonese,7,7,destro,Brasile;Italia,15/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6231.png?v=420,1,0.0,0.0
770,Pezzella Giu.,Giuseppe Pezzella,D,Ds;E,6,5,6,5,Cremonese,12,12,sinistro,Italia,29/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/770.png?v=420,0,5.71,5.71
5891,Quagliata,Giacomo Quagliata,D,Ds;E,1,1,1,1,Cremonese,2,2,sinistro,Italia,19/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5891.png?v=420,1,0.0,0.0
6013,Barbieri,Tommaso Barbieri,D,Dd;Ds;E,3,3,4,4,Cremonese,8,9,destro,Italia,26/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/6013.png?v=420,0,6.0,6.0
2847,Sernicola,Leonardo Sernicola,D,Dd;Ds;E,1,1,1,1,Cremonese,1,1,destro,Italia,30/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2847.png?v=420,0,0.0,0.0
5863,Castagnetti,Michele Castagnetti,C,M;C,3,3,3,3,Cremonese,5,5,sinistro,Italia,27/12/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5863.png?v=420,1,0.0,0.0
